"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"11","GO:0000727","double-strand break repair via break-induced replication",13,-0.788734270886542,-2.17477302696419,2.58097016702069e-05,0.00053809317421522,0.00040340522546734,1490,"tags=77%, list=13%, signal=67%","AGAP001901/AGAP001135/AGAP010018/AGAP008836/AGAP012743/AGAP011961/AGAP004275/AGAP005800/AGAP010219/AGAP004956","10_v_15_HKEC","DNA replication and repair","double-strand break repair via break-induced
replication",10,0.769230769230769,"Downregulated"
"12","GO:0006418","tRNA aminoacylation for protein translation",30,0.587911416896894,2.10995841413678,0.00014542703489212,0.00244033658550682,0.00182950570210885,2148,"tags=53%, list=19%, signal=44%","AGAP007858/AGAP002945/AGAP008604/AGAP002101/AGAP008929/AGAP003315/AGAP010267/AGAP008297/AGAP005576/AGAP002969/AGAP000012/AGAP002570/AGAP002383/AGAP000325/AGAP003003/AGAP008265","10_v_15_HKEC","Translation and RNA processing","tRNA aminoacylation for protein translation",16,0.533333333333333,"Upregulated"
"13","GO:0015031","protein transport",85,0.397851370590636,1.82062059726119,0.0003153649553809,0.0047167628109144,0.00353612879031221,2042,"tags=38%, list=18%, signal=31%","AGAP011751/AGAP002922/AGAP007522/AGAP000161/AGAP005934/AGAP005375/AGAP005133/AGAP005882/AGAP009095/AGAP011374/AGAP001733/AGAP001285/AGAP006518/AGAP004798/AGAP009972/AGAP004023/AGAP006682/AGAP001399/AGAP004487/AGAP010251/AGAP009291/AGAP009788/AGAP029572/AGAP001759/AGAP005263/AGAP008539/AGAP003035/AGAP003507/AGAP005401/AGAP010025/AGAP012474/AGAP001267","10_v_15_HKEC","Molecule transport","protein transport",32,0.376470588235294,"Upregulated"
"14","GO:0050808","synapse organization",26,0.567193067526785,1.96351020901478,0.00035822171425425,0.00492913078813852,0.00369533978914913,3865,"tags=77%, list=34%, signal=51%","AGAP029644/AGAP001201/AGAP009248/AGAP005068/AGAP005069/AGAP011195/AGAP001242/AGAP001239/AGAP009242/AGAP002135/AGAP012354/AGAP006350/AGAP002325/AGAP009245/AGAP002494/AGAP012441/AGAP002628/AGAP001469/AGAP008734/AGAP005794","10_v_15_HKEC","Synaptic activity","synapse organization",20,0.769230769230769,"Upregulated"
"15","GO:0007268","chemical synaptic transmission",46,0.489716162006078,1.94936109284352,0.00037652549287385,0.00498172190571557,0.00373476703457869,3187,"tags=52%, list=28%, signal=38%","AGAP008190/AGAP007136/AGAP001694/AGAP011916/AGAP029115/AGAP004034/AGAP006956/AGAP001990/AGAP002519/AGAP003568/AGAP002972/AGAP012581/AGAP029048/AGAP008028/AGAP010057/AGAP000449/AGAP001913/AGAP011349/AGAP002090/AGAP002369/AGAP003570/AGAP008588/AGAP004222/AGAP002577","10_v_15_HKEC","Synaptic activity","chemical synaptic transmission",24,0.521739130434783,"Upregulated"
"16","GO:0043171","peptide catabolic process",23,-0.616242135212479,-2.00389744188231,0.00039727809433609,0.00515711941326852,0.00386626149403546,831,"tags=35%, list=7%, signal=32%","AGAP004860/AGAP004809/AGAP005728/AGAP012984/AGAP001264/AGAP003692/AGAP002508/AGAP013078","10_v_15_HKEC","Protein processing","peptide catabolic process",8,0.347826086956522,"Downregulated"
"17","GO:0010499","proteasomal ubiquitin-independent protein catabolic process",16,0.643150857089997,1.93341364486207,0.00098239610499273,0.0111004335669869,0.0083219284697423,3939,"tags=94%, list=34%, signal=62%","AGAP003935/AGAP011423/AGAP010253/AGAP008816/AGAP009271/AGAP011444/AGAP008837/AGAP001973/AGAP005423/AGAP004991/AGAP002597/AGAP004960/AGAP001697/AGAP012608/AGAP001995","10_v_15_HKEC","Protein processing","proteasomal ubiquitin-independent protein
catabolic process",15,0.9375,"Upregulated"
"18","GO:0000027","ribosomal large subunit assembly",21,-0.607733978819609,-1.90948676487098,0.00098419541800319,0.0111004335669869,0.0083219284697423,2502,"tags=52%, list=22%, signal=41%","AGAP004556/AGAP003592/AGAP009031/AGAP001911/AGAP000270/AGAP010216/AGAP000953/AGAP011173/AGAP006037/AGAP010065/AGAP003556","10_v_15_HKEC","Translation and RNA processing","ribosomal large subunit assembly",11,0.523809523809524,"Downregulated"
"19","GO:0006915","apoptotic process",29,0.544680640939291,1.9403688492498,0.00103288739147495,0.0114617181505608,0.00859278135522456,3404,"tags=55%, list=30%, signal=39%","AGAP006747/AGAP007291/AGAP011952/AGAP012677/AGAP010826/AGAP013011/AGAP009832/AGAP010828/AGAP009852/AGAP011693/AGAP012945/AGAP002651/AGAP004319/AGAP011600/AGAP011326/AGAP011286","10_v_15_HKEC","Cell cycle","apoptotic process",16,0.551724137931034,"Upregulated"
"20","GO:0006897","endocytosis",21,0.592521474325227,1.95920908957767,0.00135157723161329,0.0147600815134912,0.0110655445863077,2350,"tags=48%, list=20%, signal=38%","AGAP002215/AGAP005625/AGAP001081/AGAP009143/AGAP008184/AGAP001886/AGAP011932/AGAP000363/AGAP002440/AGAP008854","10_v_15_HKEC","Molecule transport","endocytosis",10,0.476190476190476,"Upregulated"
"21","GO:0032981","mitochondrial respiratory chain complex I assembly",11,-0.730150452383434,-1.92101916195585,0.00152513038353741,0.0161429185211344,0.0121022491973009,2052,"tags=64%, list=18%, signal=52%","AGAP007208/AGAP000170/AGAP003819/AGAP001711/AGAP012374/AGAP008828/AGAP000842","10_v_15_HKEC","Metabolism and mitochondrial function","mitochondrial respiratory chain complex I assembly",7,0.636363636363636,"Downregulated"
"22","GO:1902600","proton transmembrane transport",75,-0.404027780681246,-1.69651661361308,0.0015760010336276,0.0161834135990417,0.0121326081143366,1349,"tags=25%, list=12%, signal=23%","AGAP007753/AGAP002093/AGAP004867/AGAP000109/AGAP007856/AGAP010383/AGAP007768/AGAP004400/AGAP007621/AGAP006186/AGAP011159/AGAP008727/AGAP005134/AGAP000851/AGAP011676/AGAP003325/AGAP000523/AGAP012106/AGAP029205","10_v_15_HKEC","Molecule transport","proton transmembrane transport",19,0.253333333333333,"Downregulated"
"23","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",19,-0.600367742336,-1.84875655816765,0.00168050828054814,0.0170027896620165,0.0127468894344983,2315,"tags=53%, list=20%, signal=42%","AGAP008417/AGAP012763/AGAP012413/AGAP003796/AGAP004963/AGAP029544/AGAP002478/AGAP005056/AGAP004962/AGAP009442","10_v_15_HKEC","Cell cycle","regulation of cyclin-dependent protein
serine/threonine kinase activity",10,0.526315789473684,"Downregulated"
"24","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",12,0.685728577077931,1.88268150609927,0.00211298223492453,0.0207675968232583,0.0155693427836545,3061,"tags=75%, list=27%, signal=55%","AGAP002566/AGAP006521/AGAP002519/AGAP002888/AGAP005079/AGAP029122/AGAP002886/AGAP005773/AGAP005904","10_v_15_HKEC","Cell signaling","adenylate cyclase-modulating G protein-coupled
receptor signaling pathway",9,0.75,"Upregulated"
"25","GO:0006749","glutathione metabolic process",28,0.531738693548181,1.87626497363504,0.00217592213128399,0.020792144810047,0.0155877462621221,281,"tags=25%, list=2%, signal=24%","AGAP003337/AGAP004164/AGAP004163/AGAP004173/AGAP012702/AGAP004382/AGAP004383","10_v_15_HKEC","Metabolism and mitochondrial function","glutathione metabolic process",7,0.25,"Upregulated"
"26","GO:0006904","vesicle docking involved in exocytosis",13,0.670526755628922,1.88642942641992,0.00223643595130822,0.0207928099256765,0.0155882448953205,2205,"tags=62%, list=19%, signal=50%","AGAP003023/AGAP003203/AGAP000983/AGAP001694/AGAP002665/AGAP006648/AGAP003980/AGAP001211","10_v_15_HKEC","Molecule transport","vesicle docking involved in exocytosis",8,0.615384615384615,"Upregulated"
"27","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",10,-0.719860011911863,-1.83099539045468,0.00286829018888599,0.0229115900348883,0.0171766816357027,1756,"tags=70%, list=15%, signal=59%","AGAP008761/AGAP009948/AGAP007361/AGAP010894/AGAP007492/AGAP006895/AGAP008339","10_v_15_HKEC","Molecule transport","SRP-dependent cotranslational protein targeting to
membrane",7,0.7,"Downregulated"
"28","GO:1902476","chloride transmembrane transport",25,0.522666303136668,1.80361069859676,0.00288399783539003,0.0229115900348883,0.0171766816357027,2668,"tags=52%, list=23%, signal=40%","AGAP001557/AGAP007499/AGAP003274/AGAP011745/AGAP004881/AGAP003275/AGAP001990/AGAP005777/AGAP010249/AGAP029048/AGAP029671/AGAP001913/AGAP011349","10_v_15_HKEC","Molecule transport","chloride transmembrane transport",13,0.52,"Upregulated"
"29","GO:0050896","response to stimulus",44,0.452715059964144,1.78858814737026,0.00282376957484334,0.0229115900348883,0.0171766816357027,3320,"tags=43%, list=29%, signal=31%","AGAP007548/AGAP005716/AGAP013149/AGAP010089/AGAP005495/AGAP002560/AGAP012982/AGAP009519/AGAP029122/AGAP009719/AGAP012985/AGAP007797/AGAP002722/AGAP004356/AGAP001915/AGAP002462/AGAP001162/AGAP009999/AGAP009397","10_v_15_HKEC","Sensory perception","response to stimulus",19,0.431818181818182,"Upregulated"
"30","GO:0007049","cell cycle",16,-0.628310332732619,-1.86083693870818,0.00322464882039232,0.0243797625102188,0.0182773617350172,2874,"tags=62%, list=25%, signal=47%","AGAP001783/AGAP010476/AGAP000515/AGAP000319/AGAP003796/AGAP003434/AGAP001901/AGAP005800/AGAP009442/AGAP010219","10_v_15_HKEC","Cell cycle","cell cycle",10,0.625,"Downregulated"
"31","GO:0051085","chaperone cofactor-dependent protein refolding",13,0.65233956441224,1.83526241122319,0.00388028040193511,0.0275219888302202,0.0206330699614564,1915,"tags=77%, list=17%, signal=64%","AGAP010876/AGAP007107/AGAP002076/AGAP001859/AGAP012891/AGAP004583/AGAP004581/AGAP004192/AGAP004582/AGAP001502","10_v_15_HKEC","Protein processing","chaperone cofactor-dependent protein refolding",10,0.769230769230769,"Upregulated"
"32","GO:0007586","digestion",10,-0.710935545380888,-1.80829561992973,0.00394811615957103,0.0275790007358847,0.0206758114452012,128,"tags=40%, list=1%, signal=40%","AGAP008295/AGAP008296/AGAP006709/AGAP006711","10_v_15_HKEC","Miscellaneous","digestion",4,0.4,"Downregulated"
"33","GO:0042254","ribosome biogenesis",32,-0.495056514332369,-1.75005053454195,0.0041647574893407,0.028653531526664,0.0214813807344941,2788,"tags=44%, list=24%, signal=33%","AGAP005927/AGAP005149/AGAP003592/AGAP007128/AGAP007912/AGAP008882/AGAP008635/AGAP009438/AGAP006205/AGAP000270/AGAP005960/AGAP007050/AGAP009324/AGAP011831","10_v_15_HKEC","Translation and RNA processing","ribosome biogenesis",14,0.4375,"Downregulated"
"34","GO:0007005","mitochondrion organization",14,0.649796552962097,1.89025392706938,0.0043091553753837,0.0293534544382573,0.0220061087434916,3404,"tags=79%, list=30%, signal=55%","AGAP029707/AGAP007565/AGAP010451/AGAP000897/AGAP005082/AGAP007998/AGAP006132/AGAP009780/AGAP000560/AGAP001792/AGAP011286","10_v_15_HKEC","Metabolism and mitochondrial function","mitochondrion organization",11,0.785714285714286,"Upregulated"
"35","GO:0050911","detection of chemical stimulus involved in sensory perception of smell",27,0.499752400318234,1.74478379860441,0.00459993740140101,0.0307257954579019,0.0230349445752325,4021,"tags=48%, list=35%, signal=31%","AGAP005495/AGAP002560/AGAP009519/AGAP009719/AGAP007797/AGAP002722/AGAP004356/AGAP001915/AGAP009999/AGAP009397/AGAP009396/AGAP004067/AGAP002125","10_v_15_HKEC","Sensory perception","detection of chemical stimulus involved in sensory
perception of smell",13,0.481481481481481,"Upregulated"
"36","GO:0006869","lipid transport",21,0.552870416540461,1.82810040206259,0.00492531488220506,0.0319326766645459,0.0239397361775206,1692,"tags=57%, list=15%, signal=49%","AGAP007504/AGAP004203/AGAP006379/AGAP006380/AGAP012155/AGAP008137/AGAP002032/AGAP013365/AGAP010416/AGAP010893/AGAP003725/AGAP007687","10_v_15_HKEC","Molecule transport","lipid transport",12,0.571428571428571,"Upregulated"
"37","GO:0042147","retrograde transport, endosome to Golgi",21,0.550250402848861,1.81943716391541,0.00507803481136836,0.0323489625020503,0.0242518231732017,2738,"tags=52%, list=24%, signal=40%","AGAP002215/AGAP000864/AGAP006623/AGAP007749/AGAP011363/AGAP009322/AGAP008574/AGAP009846/AGAP009739/AGAP010061/AGAP002338","10_v_15_HKEC","Molecule transport","retrograde transport, endosome to Golgi",11,0.523809523809524,"Upregulated"
"38","GO:0006325","chromatin organization",28,-0.517653036673415,-1.78361165654108,0.0053255512706047,0.0336144887539086,0.0252005806141603,2226,"tags=46%, list=19%, signal=38%","AGAP007335/AGAP029323/AGAP012711/AGAP009992/AGAP009488/AGAP011661/AGAP006511/AGAP000410/AGAP001019/AGAP003923/AGAP011845/AGAP012895/AGAP000306","10_v_15_HKEC","Cell cycle","chromatin organization",13,0.464285714285714,"Downregulated"
"39","GO:0017148","negative regulation of translation",15,-0.631755746938793,-1.83653222057314,0.00600106501540811,0.0362169537771998,0.0271516330337025,1849,"tags=60%, list=16%, signal=50%","AGAP001065/AGAP005125/AGAP029444/AGAP012050/AGAP010257/AGAP006702/AGAP008738/AGAP011413/AGAP004955","10_v_15_HKEC","Translation and RNA processing","negative regulation of translation",9,0.6,"Downregulated"
"40","GO:0030163","protein catabolic process",10,0.701078833996357,1.80612567204817,0.00686562522949233,0.0410743491990498,0.0307931932489816,2354,"tags=70%, list=20%, signal=56%","AGAP001407/AGAP003277/AGAP010451/AGAP011174/AGAP007243/AGAP000171/AGAP000616","10_v_15_HKEC","Protein processing","protein catabolic process",7,0.7,"Upregulated"
"41","GO:0006508","proteolysis",433,-0.249895983280788,-1.33704962136301,0.00802023657801388,0.0459826897139463,0.034472946694972,2353,"tags=26%, list=20%, signal=21%","AGAP003423/AGAP003700/AGAP003248/AGAP003626/AGAP006144/AGAP006954/AGAP029067/AGAP029832/AGAP012113/AGAP007398/AGAP004859/AGAP009751/AGAP008838/AGAP013001/AGAP008861/AGAP011654/AGAP012119/AGAP006674/AGAP009507/AGAP000571/AGAP011781/AGAP009019/AGAP012328/AGAP012842/AGAP011791/AGAP006964/AGAP004531/AGAP008558/AGAP008915/AGAP008295/AGAP001246/AGAP000315/AGAP007728/AGAP009204/AGAP010730/AGAP006416/AGAP004563/AGAP004719/AGAP003249/AGAP004700/AGAP001964/AGAP010731/AGAP007165/AGAP028196/AGAP000290/AGAP007809/AGAP009215/AGAP028725/AGAP005793/AGAP012900/AGAP004639/AGAP003960/AGAP003246/AGAP013117/AGAP011828/AGAP004860/AGAP004809/AGAP002720/AGAP005434/AGAP012577/AGAP004900/AGAP001798/AGAP013221/AGAP005728/AGAP029108/AGAP012984/AGAP003106/AGAP029692/AGAP011435/AGAP012946/AGAP000666/AGAP013184/AGAP010415/AGAP013252/AGAP001341/AGAP000621/AGAP003977/AGAP005194/AGAP005196/AGAP005195/AGAP006707/AGAP003247/AGAP001264/AGAP005310/AGAP003702/AGAP006670/AGAP003422/AGAP008370/AGAP011098/AGAP001240/AGAP007142/AGAP004638/AGAP007043/AGAP005914/AGAP003692/AGAP004775/AGAP002508/AGAP008296/AGAP013078/AGAP000935/AGAP006710/AGAP009006/AGAP007505/AGAP009122/AGAP000513/AGAP010764/AGAP010545/AGAP006709/AGAP008372/AGAP006711/AGAP028728","10_v_15_HKEC","Protein processing","proteolysis",111,0.25635103926097,"Downregulated"
