"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"11","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",37,0.588636464035928,2.28585483653058,5.6575653136137e-06,0.00011121156959332,6.87415454646597e-05,2060,"tags=51%, list=18%, signal=42%","AGAP002828/AGAP007103/AGAP005093/AGAP009711/AGAP029475/AGAP004166/AGAP008408/AGAP011195/AGAP002628/AGAP010884/AGAP029644/AGAP029589/AGAP009723/AGAP003579/AGAP009722/AGAP000007/AGAP002325/AGAP009717/AGAP009716","27_v_32_HKEC","Cell adhesion","homophilic cell adhesion via plasma membrane
adhesion molecules",19,0.513513513513513,"Upregulated"
"12","GO:0042391","regulation of membrane potential",25,0.652630385049538,2.30691646822389,1.65747748922006e-05,0.00030009066120615,0.0001854905555803,2095,"tags=72%, list=18%, signal=59%","AGAP002152/AGAP000038/AGAP002719/AGAP005251/AGAP003603/AGAP008588/AGAP001990/AGAP001478/AGAP003604/AGAP010057/AGAP000329/AGAP011349/AGAP010694/AGAP000966/AGAP006028/AGAP029523/AGAP012975/AGAP002972","27_v_32_HKEC","Synaptic activity","regulation of membrane potential",18,0.72,"Upregulated"
"13","GO:0000727","double-strand break repair via break-induced replication",13,-0.788436165217995,-2.11852802961588,2.6868655345775e-05,0.00046214087194733,0.00028565623051824,1889,"tags=77%, list=16%, signal=64%","AGAP004956/AGAP001166/AGAP010018/AGAP001135/AGAP012743/AGAP011961/AGAP001901/AGAP005800/AGAP010219/AGAP004275","27_v_32_HKEC","DNA replication and repair","double-strand break repair via break-induced
replication",10,0.769230769230769,"Downregulated"
"14","GO:0007155","cell adhesion",55,0.487822034203218,2.09359218873761,3.07959596994947e-05,0.00051677122617688,0.00031942407493185,2214,"tags=42%, list=19%, signal=34%","AGAP029128/AGAP002828/AGAP005093/AGAP010233/AGAP009711/AGAP029475/AGAP004166/AGAP002124/AGAP002157/AGAP011097/AGAP029589/AGAP009723/AGAP007474/AGAP007532/AGAP002802/AGAP004303/AGAP000815/AGAP003579/AGAP029605/AGAP009717/AGAP000307/AGAP009716/AGAP006908","27_v_32_HKEC","Cell adhesion","cell adhesion",23,0.418181818181818,"Upregulated"
"15","GO:0050804","modulation of chemical synaptic transmission",15,0.723291801525657,2.19162315671882,6.10429663317489e-05,0.00096038094996919,0.00059362592378757,1316,"tags=67%, list=11%, signal=59%","AGAP003570/AGAP002797/AGAP012429/AGAP012447/AGAP003568/AGAP006956/AGAP011916/AGAP002090/AGAP006690/AGAP008190","27_v_32_HKEC","Synaptic activity","modulation of chemical synaptic transmission",10,0.666666666666667,"Upregulated"
"16","GO:0051301","cell division",17,-0.723351152237212,-2.10427844092125,6.14197119166347e-05,0.00096038094996919,0.00059362592378757,2969,"tags=76%, list=26%, signal=57%","AGAP004623/AGAP011799/AGAP003796/AGAP007690/AGAP010476/AGAP002645/AGAP001783/AGAP009442/AGAP005176/AGAP003434/AGAP000319/AGAP009880/AGAP010219","27_v_32_HKEC","Cell cycle","cell division",13,0.764705882352941,"Downregulated"
"17","GO:0060078","regulation of postsynaptic membrane potential",17,0.713443387317423,2.24382466241712,7.43192127845192e-05,0.0011362581865722,0.00070233829157767,2670,"tags=76%, list=23%, signal=59%","AGAP002797/AGAP012429/AGAP002152/AGAP012447/AGAP008588/AGAP010272/AGAP007498/AGAP000329/AGAP006027/AGAP000966/AGAP002972/AGAP005466/AGAP002904","27_v_32_HKEC","Synaptic activity","regulation of postsynaptic membrane potential",13,0.764705882352941,"Upregulated"
"18","GO:0000470","maturation of LSU-rRNA",16,-0.716890311976335,-2.05811820080098,7.92433973909825e-05,0.00118520559576078,0.00073259342210427,2579,"tags=81%, list=22%, signal=63%","AGAP008001/AGAP001944/AGAP006438/AGAP012204/AGAP001738/AGAP000514/AGAP007244/AGAP001380/AGAP003041/AGAP008163/AGAP005221/AGAP007254/AGAP003048","27_v_32_HKEC","Miscellaneous","maturation of LSU-rRNA",13,0.8125,"Downregulated"
"19","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",10,-0.810670203640014,-2.03222960727775,9.63857655434241e-05,0.00138152930612241,0.00085394406314788,1650,"tags=80%, list=14%, signal=69%","AGAP009948/AGAP006895/AGAP004610/AGAP008761/AGAP008339/AGAP007492/AGAP010894/AGAP007361","27_v_32_HKEC","Molecule transport","SRP-dependent cotranslational protein targeting to
membrane",8,0.8,"Downregulated"
"20","GO:0006508","proteolysis",433,-0.302909230598913,-1.50574706471134,0.00012929448313587,0.0016783887622166,0.00103743736220243,3435,"tags=37%, list=30%, signal=27%","AGAP008294/AGAP004534/AGAP008805/AGAP029067/AGAP009849/AGAP008296/AGAP004747/AGAP003748/AGAP003935/AGAP005215/AGAP005594/AGAP003977/AGAP006160/AGAP011787/AGAP006954/AGAP012248/AGAP011792/AGAP013393/AGAP009273/AGAP005423/AGAP012328/AGAP004754/AGAP011828/AGAP009215/AGAP006416/AGAP004394/AGAP011435/AGAP013184/AGAP001995/AGAP000539/AGAP003248/AGAP011782/AGAP001707/AGAP006385/AGAP003077/AGAP012119/AGAP008837/AGAP012608/AGAP005065/AGAP002720/AGAP001964/AGAP012900/AGAP002531/AGAP001199/AGAP004567/AGAP002270/AGAP006964/AGAP009019/AGAP003869/AGAP000621/AGAP011653/AGAP001264/AGAP011693/AGAP013487/AGAP006709/AGAP013117/AGAP011444/AGAP012577/AGAP012034/AGAP011783/AGAP004719/AGAP011098/AGAP007165/AGAP011442/AGAP003702/AGAP003929/AGAP028133/AGAP012984/AGAP012037/AGAP003057/AGAP029106/AGAP005310/AGAP029108/AGAP007619/AGAP004148/AGAP004639/AGAP028598/AGAP000572/AGAP007728/AGAP009907/AGAP008372/AGAP003627/AGAP009006/AGAP009172/AGAP008295/AGAP000513/AGAP000571/AGAP011790/AGAP029119/AGAP003422/AGAP004531/AGAP010243/AGAP012066/AGAP000315/AGAP004638/AGAP003247/AGAP010764/AGAP002606/AGAP029770/AGAP005914/AGAP007398/AGAP029794/AGAP003626/AGAP011819/AGAP001697/AGAP004855/AGAP001037/AGAP009507/AGAP009751/AGAP011786/AGAP029692/AGAP002508/AGAP004700/AGAP007809/AGAP002957/AGAP010351/AGAP004870/AGAP004317/AGAP010968/AGAP009252/AGAP000666/AGAP010730/AGAP010731/AGAP000290/AGAP008403/AGAP007505/AGAP003700/AGAP028725/AGAP008838/AGAP012113/AGAP007043/AGAP003249/AGAP004563/AGAP029749/AGAP003252/AGAP008345/AGAP029769/AGAP010415/AGAP009844/AGAP009251/AGAP011654/AGAP001341/AGAP013221/AGAP003246/AGAP003689/AGAP003250/AGAP000573/AGAP003960/AGAP011791/AGAP013252/AGAP010530/AGAP011781/AGAP010545/AGAP028728/AGAP012946/AGAP005728/AGAP003251/AGAP011788/AGAP011789/AGAP003691","27_v_32_HKEC","Protein processing","proteolysis",160,0.369515011547344,"Downregulated"
"21","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",47,-0.525531171478781,-1.93848738789054,0.00013299762011278,0.00169448819699246,0.00104738866521566,3095,"tags=60%, list=27%, signal=44%","AGAP010251/AGAP000949/AGAP012272/AGAP013291/AGAP008756/AGAP004407/AGAP004743/AGAP002385/AGAP009291/AGAP006625/AGAP004798/AGAP001399/AGAP012144/AGAP011551/AGAP012717/AGAP012755/AGAP013488/AGAP004467/AGAP001759/AGAP002454/AGAP004098/AGAP002175/AGAP005044/AGAP001064/AGAP007919/AGAP029130/AGAP010224/AGAP005404","27_v_32_HKEC","Molecule transport","endoplasmic reticulum to Golgi vesicle-mediated
transport",28,0.595744680851064,"Downregulated"
"22","GO:0051252","regulation of RNA metabolic process",12,-0.766134529543046,-2.02207441453623,0.00015947362456756,0.00192487462635936,0.00118979398569336,1333,"tags=67%, list=12%, signal=59%","AGAP003497/AGAP013051/AGAP000399/AGAP006798/AGAP003899/AGAP001930/AGAP002374/AGAP006668","27_v_32_HKEC","Translation and RNA processing","regulation of RNA metabolic process",8,0.666666666666667,"Downregulated"
"23","GO:0009190","cyclic nucleotide biosynthetic process",18,0.647275129636213,2.08220059674525,0.00022165626787831,0.00245966955323028,0.00152035878137245,2340,"tags=56%, list=20%, signal=44%","AGAP007631/AGAP029626/AGAP002262/AGAP001985/AGAP004564/AGAP009315/AGAP000280/AGAP008691/AGAP012161/AGAP008683","27_v_32_HKEC","DNA replication and repair","cyclic nucleotide biosynthetic process",10,0.555555555555556,"Upregulated"
"24","GO:0015031","protein transport",85,-0.443476537023694,-1.82796333795267,0.00024802808528672,0.00266630191683226,0.00164808135618151,2766,"tags=46%, list=24%, signal=35%","AGAP012272/AGAP003183/AGAP010606/AGAP001975/AGAP009291/AGAP006625/AGAP007167/AGAP001703/AGAP004798/AGAP001399/AGAP005344/AGAP007131/AGAP007586/AGAP001762/AGAP003459/AGAP003800/AGAP001759/AGAP001685/AGAP002454/AGAP001484/AGAP004098/AGAP000529/AGAP029323/AGAP008619/AGAP011582/AGAP009524/AGAP002277/AGAP001273/AGAP006522/AGAP005174/AGAP029139/AGAP009792/AGAP007699/AGAP009182/AGAP005375/AGAP028649/AGAP011504/AGAP010224/AGAP012362","27_v_32_HKEC","Molecule transport","protein transport",39,0.458823529411765,"Downregulated"
"25","GO:0006412","translation",184,-0.366797783558122,-1.69209446261805,0.00025738442953854,0.00272431519265415,0.0016839402353615,4089,"tags=57%, list=35%, signal=37%","AGAP012100/AGAP010933/AGAP004985/AGAP009988/AGAP009508/AGAP005131/AGAP009971/AGAP007927/AGAP010450/AGAP028693/AGAP006612/AGAP004839/AGAP002437/AGAP002400/AGAP011946/AGAP010338/AGAP011298/AGAP009920/AGAP004422/AGAP011424/AGAP009324/AGAP012138/AGAP002332/AGAP010216/AGAP003412/AGAP011635/AGAP002395/AGAP007580/AGAP006607/AGAP002122/AGAP002945/AGAP001459/AGAP011896/AGAP010591/AGAP006037/AGAP001911/AGAP008329/AGAP010612/AGAP003538/AGAP013742/AGAP007087/AGAP009998/AGAP006871/AGAP004887/AGAP011581/AGAP004919/AGAP002919/AGAP001595/AGAP012284/AGAP005046/AGAP008297/AGAP002921/AGAP001274/AGAP006804/AGAP000950/AGAP002306/AGAP007937/AGAP005947/AGAP010163/AGAP011802/AGAP002754/AGAP004091/AGAP005991/AGAP000508/AGAP006624/AGAP007668/AGAP001408/AGAP001805/AGAP009431/AGAP007740/AGAP000654/AGAP004057/AGAP005802/AGAP009310/AGAP000857/AGAP011706/AGAP012140/AGAP006613/AGAP007891/AGAP007406/AGAP010252/AGAP010257/AGAP010065/AGAP003768/AGAP000952/AGAP002101/AGAP010590/AGAP011173/AGAP010267/AGAP000541/AGAP009701/AGAP002935/AGAP004725/AGAP003080/AGAP007172/AGAP011284/AGAP003003/AGAP006130/AGAP002948/AGAP004708/AGAP001380/AGAP004235/AGAP000953/AGAP012281/AGAP002337","27_v_32_HKEC","Translation and RNA processing","translation",105,0.570652173913043,"Downregulated"
"26","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",19,-0.666193638985341,-2.00041719248423,0.00026689193071173,0.00274927486207798,0.00169936818280218,2749,"tags=79%, list=24%, signal=60%","AGAP003796/AGAP029544/AGAP001677/AGAP003476/AGAP001730/AGAP008002/AGAP012763/AGAP009442/AGAP005056/AGAP002532/AGAP004963/AGAP002478/AGAP012413/AGAP009811/AGAP004962","27_v_32_HKEC","Cell cycle","regulation of cyclin-dependent protein
serine/threonine kinase activity",15,0.789473684210526,"Downregulated"
"27","GO:0006457","protein folding",52,-0.503468839103169,-1.89454841476155,0.00029101019377506,0.00290166685967025,0.00179356397078761,2790,"tags=50%, list=24%, signal=38%","AGAP010691/AGAP004048/AGAP007704/AGAP005081/AGAP003416/AGAP004238/AGAP012376/AGAP005377/AGAP007491/AGAP003477/AGAP008249/AGAP002762/AGAP009996/AGAP009810/AGAP004782/AGAP011157/AGAP006070/AGAP004212/AGAP009694/AGAP008327/AGAP007088/AGAP009505/AGAP000462/AGAP007393/AGAP001424/AGAP012407","27_v_32_HKEC","Protein processing","protein folding",26,0.5,"Downregulated"
"28","GO:0002181","cytoplasmic translation",22,-0.621959456899691,-1.9509897032293,0.0004823229510342,0.00430958688716279,0.00266382053612878,4089,"tags=86%, list=35%, signal=56%","AGAP012100/AGAP009508/AGAP006612/AGAP003592/AGAP010624/AGAP001459/AGAP011896/AGAP001911/AGAP004919/AGAP003974/AGAP005046/AGAP002921/AGAP002754/AGAP007740/AGAP008008/AGAP005802/AGAP002185/AGAP008634/AGAP003063","27_v_32_HKEC","Translation and RNA processing","cytoplasmic translation",19,0.863636363636364,"Downregulated"
"29","GO:0006030","chitin metabolic process",63,0.407914179927641,1.81230314752877,0.00075168606520737,0.00615666681979372,0.00380552845042329,4739,"tags=70%, list=41%, signal=41%","AGAP008123/AGAP000987/AGAP011033/AGAP001024/AGAP006414/AGAP006432/AGAP011936/AGAP006898/AGAP006991/AGAP000198/AGAP010364/AGAP003751/AGAP001006/AGAP000986/AGAP029204/AGAP028207/AGAP005586/AGAP011063/AGAP028110/AGAP028750/AGAP009022/AGAP012806/AGAP011415/AGAP005625/AGAP012131/AGAP010371/AGAP001005/AGAP008244/AGAP006793/AGAP006435/AGAP002909/AGAP008512/AGAP028748/AGAP009405/AGAP000468/AGAP006268/AGAP009790/AGAP028751/AGAP009830/AGAP013460/AGAP004851/AGAP000989/AGAP002629/AGAP006795","27_v_32_HKEC","Metabolism and mitochondrial function","chitin metabolic process",44,0.698412698412698,"Upregulated"
"30","GO:0042073","intraciliary transport",13,0.688603391041542,2.00584316678638,0.00077073508758915,0.00623842047366278,0.00385606161468752,2982,"tags=77%, list=26%, signal=57%","AGAP005872/AGAP002293/AGAP001429/AGAP002877/AGAP005330/AGAP000686/AGAP006324/AGAP004724/AGAP010115/AGAP003804","27_v_32_HKEC","Molecule transport","intraciliary transport",10,0.769230769230769,"Upregulated"
"31","GO:0032508","DNA duplex unwinding",24,-0.59174432105411,-1.89083774808083,0.0008193704204632,0.00655496336370567,0.00405172154060142,3207,"tags=75%, list=28%, signal=54%","AGAP010720/AGAP004408/AGAP009746/AGAP005917/AGAP007002/AGAP000634/AGAP000169/AGAP003213/AGAP001166/AGAP001537/AGAP010018/AGAP007775/AGAP004685/AGAP001135/AGAP012743/AGAP011961/AGAP002967/AGAP010835","27_v_32_HKEC","DNA replication and repair","DNA duplex unwinding",18,0.75,"Downregulated"
"32","GO:0006487","protein N-linked glycosylation",18,-0.645942730394343,-1.91665273140682,0.00085230993485368,0.00674010615148665,0.00416616108506825,2496,"tags=61%, list=22%, signal=48%","AGAP008131/AGAP008946/AGAP003928/AGAP008132/AGAP001888/AGAP002017/AGAP002671/AGAP005935/AGAP002666/AGAP005347/AGAP007638","27_v_32_HKEC","Protein processing","protein N-linked glycosylation",11,0.611111111111111,"Downregulated"
"33","GO:0006629","lipid metabolic process",117,0.337284738016187,1.66800121330522,0.00107073576057346,0.00812284048287877,0.00502084999247708,3221,"tags=42%, list=28%, signal=30%","AGAP029533/AGAP007264/AGAP010785/AGAP010149/AGAP000945/AGAP011402/AGAP009115/AGAP004787/AGAP012111/AGAP002529/AGAP029196/AGAP007991/AGAP008780/AGAP001713/AGAP007175/AGAP001084/AGAP002592/AGAP008990/AGAP001343/AGAP013451/AGAP003051/AGAP003749/AGAP003418/AGAP028187/AGAP011282/AGAP009104/AGAP028135/AGAP003611/AGAP001649/AGAP011736/AGAP007672/AGAP013219/AGAP005000/AGAP003600/AGAP004373/AGAP004794/AGAP013094/AGAP005737/AGAP003730/AGAP003195/AGAP001936/AGAP004242/AGAP005984/AGAP003196/AGAP003197/AGAP011681/AGAP002279/AGAP003501/AGAP013071","27_v_32_HKEC","Metabolism and mitochondrial function","lipid metabolic process",49,0.418803418803419,"Upregulated"
"34","GO:0051028","mRNA transport",10,-0.75184496725472,-1.8847634903531,0.00121960156016294,0.0091204986238272,0.00563751750922,2353,"tags=90%, list=20%, signal=72%","AGAP006365/AGAP002193/AGAP003459/AGAP001685/AGAP002004/AGAP013023/AGAP029323/AGAP008619/AGAP012362","27_v_32_HKEC","Molecule transport","mRNA transport",9,0.9,"Downregulated"
"35","GO:0035235","ionotropic glutamate receptor signaling pathway",14,0.660165096524568,1.96083480228823,0.00143319247455351,0.0102712127343002,0.00634879122499582,2670,"tags=64%, list=23%, signal=49%","AGAP002797/AGAP012429/AGAP012447/AGAP001478/AGAP010272/AGAP007498/AGAP006027/AGAP005466/AGAP002904","27_v_32_HKEC","Synaptic activity","ionotropic glutamate receptor signaling pathway",9,0.642857142857143,"Upregulated"
"36","GO:0007049","cell cycle",16,-0.64779176456329,-1.85974339268334,0.0015099335564212,0.0107096318228637,0.00661978466407122,2882,"tags=75%, list=25%, signal=56%","AGAP011799/AGAP003796/AGAP000515/AGAP008953/AGAP010476/AGAP001783/AGAP009442/AGAP003434/AGAP000319/AGAP001901/AGAP005800/AGAP010219","27_v_32_HKEC","Cell cycle","cell cycle",12,0.75,"Downregulated"
"37","GO:0016925","protein sumoylation",10,-0.743563684218591,-1.86400354568423,0.00160650424617538,0.01127831552417,0.00697129662142698,1248,"tags=60%, list=11%, signal=54%","AGAP007402/AGAP000495/AGAP012107/AGAP005031/AGAP008637/AGAP006749","27_v_32_HKEC","Protein processing","protein sumoylation",6,0.6,"Downregulated"
"38","GO:0010951","negative regulation of endopeptidase activity",31,-0.53366207400206,-1.81424591065937,0.00166332162956364,0.0114436528113978,0.00707349408782851,1856,"tags=48%, list=16%, signal=41%","AGAP011765/AGAP008654/AGAP011319/AGAP010816/AGAP009213/AGAP010815/AGAP006910/AGAP009670/AGAP006909/AGAP008368/AGAP010814/AGAP008364/AGAP001377/AGAP010812/AGAP006911","27_v_32_HKEC","Protein processing","negative regulation of endopeptidase activity",15,0.483870967741935,"Downregulated"
"39","GO:0008033","tRNA processing",35,-0.51979499566827,-1.81611361451006,0.00203936835078435,0.0132366549560343,0.00818177570721824,2623,"tags=51%, list=23%, signal=40%","AGAP006952/AGAP005215/AGAP003974/AGAP001737/AGAP005542/AGAP000856/AGAP001968/AGAP029689/AGAP009743/AGAP003966/AGAP000639/AGAP011713/AGAP008481/AGAP004752/AGAP011752/AGAP002791/AGAP001406/AGAP009740","27_v_32_HKEC","Translation and RNA processing","tRNA processing",18,0.514285714285714,"Downregulated"
