"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"11","GO:0000398","mRNA splicing, via spliceosome",70,0.60024629165661,2.42173930990704,1.43174090845645e-09,2.98062425487752e-08,1.52536351969523e-08,2629,"tags=53%, list=23%, signal=41%","AGAP008263/AGAP011249/AGAP009075/AGAP012369/AGAP003085/AGAP001538/AGAP002144/AGAP001643/AGAP000049/AGAP012142/AGAP006604/AGAP007874/AGAP004682/AGAP007217/AGAP009570/AGAP002956/AGAP006885/AGAP001879/AGAP005391/AGAP001519/AGAP002706/AGAP006240/AGAP010440/AGAP010194/AGAP006805/AGAP007670/AGAP010932/AGAP005296/AGAP005136/AGAP002895/AGAP001584/AGAP006755/AGAP005640/AGAP011637/AGAP010656/AGAP008528/AGAP004028","1_v_5_Naive","Translation and RNA processing","mRNA splicing, via spliceosome",37,0.528571428571429,"Upregulated"
"12","GO:0006412","translation",184,0.443416673132703,2.10318799834966,4.33553784256919e-09,7.83819604696061e-08,4.01127323938534e-08,3473,"tags=62%, list=30%, signal=44%","AGAP012140/AGAP001545/AGAP007406/AGAP003080/AGAP003003/AGAP000883/AGAP009310/AGAP002337/AGAP001911/AGAP006944/AGAP002935/AGAP000953/AGAP011284/AGAP003556/AGAP002340/AGAP011777/AGAP011580/AGAP006997/AGAP003768/AGAP007668/AGAP002346/AGAP010065/AGAP008329/AGAP011687/AGAP007172/AGAP002306/AGAP001274/AGAP002754/AGAP002919/AGAP000654/AGAP001380/AGAP000655/AGAP009031/AGAP012990/AGAP006607/AGAP005061/AGAP002395/AGAP004919/AGAP006037/AGAP005947/AGAP002921/AGAP011298/AGAP011173/AGAP009508/AGAP000541/AGAP006624/AGAP009324/AGAP009204/AGAP010163/AGAP010216/AGAP004235/AGAP013742/AGAP012281/AGAP003119/AGAP001408/AGAP002948/AGAP010591/AGAP012284/AGAP005802/AGAP004708/AGAP006130/AGAP010612/AGAP009920/AGAP001910/AGAP008297/AGAP010267/AGAP001805/AGAP004057/AGAP007157/AGAP010933/AGAP010592/AGAP002122/AGAP006871/AGAP009701/AGAP007087/AGAP011802/AGAP001595/AGAP011706/AGAP011896/AGAP002945/AGAP007927/AGAP007740/AGAP003532/AGAP004725/AGAP005046/AGAP028693/AGAP002437/AGAP009431/AGAP005131/AGAP011077/AGAP007894/AGAP008915/AGAP010252/AGAP001459/AGAP003861/AGAP000857/AGAP000952/AGAP012138/AGAP008043/AGAP004422/AGAP000759/AGAP002468/AGAP009572/AGAP006459/AGAP007580/AGAP002525/AGAP012100/AGAP003315/AGAP003538/AGAP005991/AGAP009737/AGAP002014/AGAP003412/AGAP002603/AGAP006612","1_v_5_Naive","Translation and RNA processing","translation",115,0.625,"Upregulated"
"13","GO:0006351","DNA-templated transcription",37,0.697167065191798,2.47537888338196,3.69825414058028e-08,5.64600132128589e-07,2.88939621743582e-07,2461,"tags=76%, list=21%, signal=60%","AGAP012084/AGAP007778/AGAP011110/AGAP005035/AGAP004703/AGAP009488/AGAP010064/AGAP002735/AGAP004866/AGAP028012/AGAP002394/AGAP028005/AGAP008151/AGAP009539/AGAP008771/AGAP008417/AGAP003648/AGAP005922/AGAP009644/AGAP008393/AGAP001045/AGAP007810/AGAP009209/AGAP006678/AGAP009035/AGAP002121/AGAP012122/AGAP012397","1_v_5_Naive","Transcription","DNA-templated transcription",28,0.756756756756757,"Upregulated"
"14","GO:0006629","lipid metabolic process",118,-0.524911564332205,-2.11505198136061,4.05087125104829e-08,5.92116712653228e-07,3.03021500078416e-07,2780,"tags=40%, list=24%, signal=31%","AGAP000945/AGAP001343/AGAP002529/AGAP005512/AGAP013318/AGAP005511/AGAP013094/AGAP029277/AGAP013071/AGAP004784/AGAP009104/AGAP029196/AGAP003606/AGAP002662/AGAP003730/AGAP009115/AGAP006395/AGAP002592/AGAP002593/AGAP004372/AGAP004449/AGAP028206/AGAP008729/AGAP029197/AGAP005984/AGAP009415/AGAP004373/AGAP010681/AGAP005513/AGAP005737/AGAP008830/AGAP009690/AGAP010156/AGAP011812/AGAP007672/AGAP003600/AGAP007134/AGAP013368/AGAP009414/AGAP008780/AGAP010149/AGAP011736/AGAP004572/AGAP005515/AGAP010695/AGAP002279/AGAP028135","1_v_5_Naive","Metabolism and mitochondrial function","lipid metabolic process",47,0.398305084745763,"Downregulated"
"15","GO:0006508","proteolysis",432,-0.375221147846089,-1.74569608428556,1.1398816595019e-07,1.46728090263753e-06,7.508953060307e-07,3574,"tags=41%, list=31%, signal=30%","AGAP004015/AGAP009122/AGAP004470/AGAP004860/AGAP002915/AGAP029292/AGAP003247/AGAP009013/AGAP011533/AGAP002996/AGAP002381/AGAP029295/AGAP005709/AGAP001240/AGAP011423/AGAP008558/AGAP028725/AGAP000853/AGAP005707/AGAP029108/AGAP003250/AGAP002421/AGAP010243/AGAP005195/AGAP029586/AGAP008891/AGAP029067/AGAP000621/AGAP004638/AGAP011792/AGAP009756/AGAP006949/AGAP012668/AGAP007728/AGAP013089/AGAP000411/AGAP000129/AGAP001964/AGAP012881/AGAP013190/AGAP009832/AGAP010545/AGAP013117/AGAP008764/AGAP011432/AGAP006954/AGAP012827/AGAP029749/AGAP029120/AGAP007141/AGAP003664/AGAP008295/AGAP009757/AGAP003106/AGAP000290/AGAP012066/AGAP009019/AGAP008497/AGAP010833/AGAP013001/AGAP011908/AGAP001366/AGAP004719/AGAP008370/AGAP008290/AGAP008176/AGAP004855/AGAP028646/AGAP003498/AGAP028728/AGAP004754/AGAP002815/AGAP010241/AGAP008091/AGAP000131/AGAP012749/AGAP012817/AGAP000476/AGAP004639/AGAP004620/AGAP012842/AGAP001979/AGAP008995/AGAP004069/AGAP004148/AGAP008294/AGAP008371/AGAP001199/AGAP011653/AGAP010968/AGAP013255/AGAP008835/AGAP003249/AGAP003977/AGAP008291/AGAP003248/AGAP004775/AGAP005194/AGAP010003/AGAP012745/AGAP007398/AGAP002422/AGAP013078/AGAP011477/AGAP003691/AGAP002414/AGAP003057/AGAP002879/AGAP000830/AGAP005196/AGAP000848/AGAP002270/AGAP003686/AGAP013487/AGAP009791/AGAP011912/AGAP007796/AGAP005702/AGAP003077/AGAP011584/AGAP004023/AGAP002813/AGAP011442/AGAP003432/AGAP009754/AGAP011435/AGAP028711/AGAP029126/AGAP002784/AGAP003422/AGAP009252/AGAP009828/AGAP009251/AGAP029119/AGAP013188/AGAP008292/AGAP008293/AGAP013393/AGAP003702/AGAP012068/AGAP004566/AGAP008372/AGAP010415/AGAP000885/AGAP001682/AGAP028641/AGAP004533/AGAP007684/AGAP003496/AGAP029515/AGAP029330/AGAP011787/AGAP001113/AGAP011786/AGAP000303/AGAP010530/AGAP009218/AGAP007795/AGAP029117/AGAP006120/AGAP009217/AGAP009215/AGAP012067/AGAP009451/AGAP004201/AGAP003929/AGAP004109/AGAP029124/AGAP012069/AGAP006209/AGAP008183/AGAP011870/AGAP010395/AGAP005043/AGAP002955/AGAP007530/AGAP006964/AGAP000113/AGAP000935","1_v_5_Naive","Protein processing","proteolysis",179,0.414351851851852,"Downregulated"
"16","GO:0008033","tRNA processing",35,0.692387072405755,2.42252051427477,1.33591176762293e-07,1.63887747206599e-06,8.38711523282066e-07,3157,"tags=83%, list=27%, signal=60%","AGAP009740/AGAP009171/AGAP008484/AGAP000681/AGAP003622/AGAP011960/AGAP009743/AGAP000856/AGAP001406/AGAP008481/AGAP000639/AGAP002791/AGAP001737/AGAP011713/AGAP011752/AGAP003974/AGAP009904/AGAP005651/AGAP005220/AGAP005542/AGAP003966/AGAP005215/AGAP007661/AGAP005957/AGAP029690/AGAP007211/AGAP011885/AGAP004752/AGAP029689","1_v_5_Naive","Translation and RNA processing","tRNA processing",29,0.828571428571429,"Upregulated"
"17","GO:0032508","DNA duplex unwinding",24,0.753440814129388,2.45274520070363,5.18731235683346e-07,5.74787675668482e-06,2.94153196465599e-06,2145,"tags=79%, list=19%, signal=65%","AGAP002967/AGAP003213/AGAP005917/AGAP007775/AGAP028528/AGAP001166/AGAP003676/AGAP002690/AGAP011961/AGAP000169/AGAP009746/AGAP028632/AGAP004685/AGAP012743/AGAP010018/AGAP010720/AGAP007002/AGAP001537/AGAP001255","1_v_5_Naive","DNA replication and repair","DNA duplex unwinding",19,0.791666666666667,"Upregulated"
"18","GO:0006457","protein folding",52,0.586708374742282,2.2249328287411,5.10707898590607e-07,5.74787675668482e-06,2.94153196465599e-06,2758,"tags=56%, list=24%, signal=43%","AGAP000008/AGAP000831/AGAP000462/AGAP002762/AGAP009694/AGAP011165/AGAP009810/AGAP002759/AGAP003477/AGAP007704/AGAP011157/AGAP010212/AGAP010876/AGAP005081/AGAP010588/AGAP006961/AGAP008249/AGAP007392/AGAP009505/AGAP012407/AGAP004238/AGAP004782/AGAP007565/AGAP007393/AGAP006070/AGAP005981/AGAP006958/AGAP005377/AGAP009996","1_v_5_Naive","Protein processing","protein folding",29,0.557692307692308,"Upregulated"
"19","GO:0006334","nucleosome assembly",20,0.762632680535991,2.34957213827569,1.06292085265298e-06,1.08989048622776e-05,5.57762081360715e-06,1358,"tags=55%, list=12%, signal=49%","AGAP001928/AGAP005023/AGAP012885/AGAP005026/AGAP009432/AGAP008638/AGAP002735/AGAP000737/AGAP011193/AGAP001104/AGAP007544","1_v_5_Naive","DNA replication and repair","nucleosome assembly",11,0.55,"Upregulated"
"20","GO:0006468","protein phosphorylation",209,0.372933140406678,1.79712502590096,1.25671871818308e-06,1.23507214735098e-05,6.32060211775418e-06,2508,"tags=39%, list=22%, signal=31%","AGAP000310/AGAP001471/AGAP008118/AGAP002478/AGAP002988/AGAP001636/AGAP002986/AGAP004008/AGAP002532/AGAP004963/AGAP009784/AGAP000406/AGAP000713/AGAP001950/AGAP007598/AGAP000147/AGAP004239/AGAP001526/AGAP008948/AGAP029453/AGAP001933/AGAP008899/AGAP001909/AGAP007873/AGAP003202/AGAP012121/AGAP003062/AGAP004780/AGAP029580/AGAP029544/AGAP005680/AGAP004962/AGAP002646/AGAP005763/AGAP000627/AGAP009459/AGAP011055/AGAP000070/AGAP012368/AGAP011118/AGAP004579/AGAP001482/AGAP013457/AGAP002710/AGAP000098/AGAP012413/AGAP008735/AGAP005851/AGAP029456/AGAP028632/AGAP003160/AGAP002142/AGAP029513/AGAP010313/AGAP003158/AGAP029531/AGAP000763/AGAP004176/AGAP006461/AGAP005173/AGAP007688/AGAP007798/AGAP001867/AGAP007805/AGAP005898/AGAP000489/AGAP009993/AGAP029532/AGAP011085/AGAP003997/AGAP009034/AGAP003005/AGAP029682/AGAP002075/AGAP006988/AGAP008247/AGAP002371/AGAP003715/AGAP002161/AGAP007333/AGAP029538","1_v_5_Naive","Protein processing","protein phosphorylation",81,0.38755980861244,"Upregulated"
"21","GO:0034220","monoatomic ion transmembrane transport",72,-0.571790297143206,-2.13202963887296,1.4710287224159e-06,1.38030598053967e-05,7.06385041753238e-06,3753,"tags=69%, list=33%, signal=47%","AGAP007086/AGAP009616/AGAP008511/AGAP007628/AGAP001284/AGAP010272/AGAP007008/AGAP029711/AGAP011349/AGAP029806/AGAP013463/AGAP000578/AGAP007710/AGAP000413/AGAP007818/AGAP011968/AGAP012429/AGAP010694/AGAP007707/AGAP000361/AGAP029713/AGAP002505/AGAP012581/AGAP006027/AGAP006028/AGAP000038/AGAP001566/AGAP001913/AGAP008588/AGAP010169/AGAP000329/AGAP003921/AGAP028032/AGAP011459/AGAP002972/AGAP001478/AGAP002150/AGAP010580/AGAP000966/AGAP010269/AGAP010205/AGAP010057/AGAP003709/AGAP012447/AGAP002797/AGAP007119/AGAP012433/AGAP002473/AGAP010295/AGAP000393","1_v_5_Naive","Molecule transport","monoatomic ion transmembrane transport",50,0.694444444444444,"Downregulated"
"22","GO:0007186","G protein-coupled receptor signaling pathway",104,-0.506673631407314,-2.01499245119729,1.48679246812134e-06,1.38030598053967e-05,7.06385041753238e-06,4369,"tags=69%, list=38%, signal=43%","AGAP005002/AGAP000369/AGAP002824/AGAP012164/AGAP004034/AGAP005079/AGAP010486/AGAP007548/AGAP029498/AGAP012578/AGAP006126/AGAP011179/AGAP004122/AGAP003658/AGAP002519/AGAP005001/AGAP006215/AGAP004123/AGAP007136/AGAP004272/AGAP002888/AGAP004930/AGAP002566/AGAP002229/AGAP001773/AGAP001562/AGAP000115/AGAP001558/AGAP029236/AGAP006629/AGAP008347/AGAP010851/AGAP004675/AGAP011642/AGAP003631/AGAP006216/AGAP009514/AGAP003244/AGAP001862/AGAP012378/AGAP008644/AGAP009770/AGAP008702/AGAP012268/AGAP029536/AGAP029618/AGAP001100/AGAP029802/AGAP029122/AGAP029115/AGAP009953/AGAP004026/AGAP001962/AGAP009453/AGAP003718/AGAP000351/AGAP000232/AGAP003654/AGAP000606/AGAP005034/AGAP005773/AGAP005229/AGAP004222/AGAP004223/AGAP004613/AGAP001161/AGAP005464/AGAP001561/AGAP001384/AGAP002886/AGAP010281/AGAP029478","1_v_5_Naive","Cell signaling","G protein-coupled receptor signaling pathway",72,0.692307692307692,"Downregulated"
"23","GO:0006413","translational initiation",35,0.636719636298821,2.227751560144,7.74424771051567e-06,5.84648151332337e-05,2.99199391013561e-05,2030,"tags=60%, list=18%, signal=50%","AGAP012140/AGAP002337/AGAP006944/AGAP002935/AGAP002182/AGAP002340/AGAP011580/AGAP011190/AGAP007668/AGAP000082/AGAP007172/AGAP001380/AGAP006607/AGAP010181/AGAP009204/AGAP012281/AGAP003119/AGAP002948/AGAP006130/AGAP006125/AGAP011804","1_v_5_Naive","Translation and RNA processing","translational initiation",21,0.6,"Upregulated"
"24","GO:0007155","cell adhesion",53,-0.587764760873659,-2.09034918484152,8.42932171907599e-06,6.09573054842653e-05,3.1195495337079e-05,3402,"tags=66%, list=29%, signal=47%","AGAP029589/AGAP002240/AGAP028022/AGAP006745/AGAP029128/AGAP009717/AGAP011097/AGAP009716/AGAP009231/AGAP006908/AGAP004166/AGAP002310/AGAP012307/AGAP010168/AGAP003607/AGAP007474/AGAP009723/AGAP009711/AGAP010458/AGAP007532/AGAP007909/AGAP002802/AGAP000815/AGAP010238/AGAP029605/AGAP003579/AGAP007924/AGAP006744/AGAP006826/AGAP000968/AGAP004993/AGAP007905/AGAP002157/AGAP002356/AGAP002955","1_v_5_Naive","Cell adhesion","cell adhesion",35,0.660377358490566,"Downregulated"
"25","GO:0032259","methylation",49,0.560549995342695,2.09029814676695,1.0823738658152e-05,7.74573797724002e-05,3.96395692085829e-05,3157,"tags=61%, list=27%, signal=45%","AGAP009740/AGAP003593/AGAP003002/AGAP012408/AGAP011889/AGAP005221/AGAP003923/AGAP011327/AGAP003462/AGAP000826/AGAP002504/AGAP002384/AGAP006938/AGAP008978/AGAP009048/AGAP029587/AGAP009458/AGAP003974/AGAP004177/AGAP008846/AGAP001310/AGAP003966/AGAP001720/AGAP010537/AGAP029690/AGAP029486/AGAP010203/AGAP004465/AGAP004752/AGAP029689","1_v_5_Naive","DNA replication and repair","methylation",30,0.612244897959184,"Upregulated"
"26","GO:0006366","transcription by RNA polymerase II",25,0.686733044267533,2.24440951134771,1.34175703583705e-05,9.21787083620051e-05,4.71733526283762e-05,2461,"tags=72%, list=21%, signal=57%","AGAP011110/AGAP002988/AGAP008266/AGAP004254/AGAP010064/AGAP007517/AGAP002958/AGAP003648/AGAP000336/AGAP013394/AGAP007810/AGAP028632/AGAP009209/AGAP013288/AGAP007002/AGAP011670/AGAP029726/AGAP012397","1_v_5_Naive","Transcription","transcription by RNA polymerase II",18,0.72,"Upregulated"
"27","GO:0006270","DNA replication initiation",18,0.736889862663153,2.19611573350732,1.57634217961608e-05,0.00010412952667271,5.32893004040255e-05,2330,"tags=61%, list=20%, signal=49%","AGAP002580/AGAP004392/AGAP001901/AGAP007063/AGAP002581/AGAP004957/AGAP011961/AGAP005176/AGAP011246/AGAP010406/AGAP005800","1_v_5_Naive","DNA replication and repair","DNA replication initiation",11,0.611111111111111,"Upregulated"
"28","GO:0006633","fatty acid biosynthetic process",36,-0.645259219240535,-2.10497955070387,1.63690323509705e-05,0.0001071002402392,5.48095920323222e-05,2698,"tags=50%, list=23%, signal=38%","AGAP005512/AGAP003049/AGAP005511/AGAP005175/AGAP013094/AGAP013071/AGAP004372/AGAP004373/AGAP005513/AGAP010156/AGAP010155/AGAP011812/AGAP003600/AGAP007134/AGAP008780/AGAP004572/AGAP010695/AGAP010464","1_v_5_Naive","Metabolism and mitochondrial function","fatty acid biosynthetic process",18,0.5,"Downregulated"
"29","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",19,0.730281237907962,2.20099120664421,2.2905151653848e-05,0.00014570221468697,7.45645287756847e-05,2348,"tags=74%, list=20%, signal=59%","AGAP002478/AGAP002532/AGAP004963/AGAP008417/AGAP029544/AGAP009442/AGAP004962/AGAP001677/AGAP012413/AGAP006678/AGAP004240/AGAP008002/AGAP003796/AGAP003476","1_v_5_Naive","Cell cycle","regulation of cyclin-dependent protein
serine/threonine kinase activity",14,0.736842105263158,"Upregulated"
"30","GO:0030198","extracellular matrix organization",14,-0.805327451200357,-2.05440484408055,5.30501723702803e-05,0.00031149973007164,0.0001594130235868,1356,"tags=79%, list=12%, signal=69%","AGAP011322/AGAP010238/AGAP009581/AGAP009576/AGAP000968/AGAP003929/AGAP004169/AGAP011870/AGAP009200/AGAP009201/AGAP011620","1_v_5_Naive","Miscellaneous","extracellular matrix organization",11,0.785714285714286,"Downregulated"
