"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"11","GO:0042254","ribosome biogenesis",32,-0.647906672071611,-2.26388443134533,3.84726741502555e-06,7.55163632606445e-05,5.17211589328247e-05,2618,"tags=66%, list=23%, signal=51%","AGAP002330/AGAP008163/AGAP007112/AGAP002333/AGAP008424/AGAP012204/AGAP008882/AGAP000270/AGAP007128/AGAP007644/AGAP007912/AGAP005149/AGAP011831/AGAP007050/AGAP006205/AGAP008635/AGAP005927/AGAP009438/AGAP009324/AGAP003592/AGAP005960","10_v_15_Naive","Translation and RNA processing","ribosome biogenesis",21,0.65625,"Downregulated"
"12","GO:0016192","vesicle-mediated transport",87,0.440426837161126,2.01552676479595,3.82013776561495e-06,7.55163632606445e-05,5.17211589328247e-05,2693,"tags=49%, list=23%, signal=38%","AGAP003023/AGAP001733/AGAP004581/AGAP007654/AGAP004583/AGAP004582/AGAP007522/AGAP000700/AGAP011374/AGAP002498/AGAP000009/AGAP003203/AGAP000983/AGAP005543/AGAP000161/AGAP005042/AGAP009174/AGAP007578/AGAP001267/AGAP001399/AGAP003035/AGAP007698/AGAP001800/AGAP011358/AGAP008650/AGAP010251/AGAP002931/AGAP029460/AGAP010519/AGAP004798/AGAP007721/AGAP000363/AGAP009322/AGAP008756/AGAP001759/AGAP029572/AGAP012891/AGAP011727/AGAP009840/AGAP011568/AGAP009291/AGAP012773/AGAP002665","10_v_15_Naive","Molecule transport","vesicle-mediated transport",43,0.494252873563218,"Upregulated"
"13","GO:0030163","protein catabolic process",11,0.820501231293723,2.27852195676391,1.55454943058913e-05,0.0002321685780032,0.00015901226441037,1464,"tags=82%, list=13%, signal=72%","AGAP003277/AGAP001407/AGAP011557/AGAP002996/AGAP000171/AGAP010451/AGAP007243/AGAP011174/AGAP000616","10_v_15_Naive","Protein processing","protein catabolic process",9,0.818181818181818,"Upregulated"
"14","GO:1902600","proton transmembrane transport",75,-0.472014067388648,-1.97843699656448,2.69610027645521e-05,0.00037800426324994,0.00025889512858764,3797,"tags=65%, list=33%, signal=44%","AGAP007859/AGAP002324/AGAP003153/AGAP009526/AGAP003879/AGAP005600/AGAP009486/AGAP012218/AGAP002884/AGAP005845/AGAP002401/AGAP002473/AGAP003588/AGAP028366/AGAP028364/AGAP007856/AGAP012115/AGAP012154/AGAP004457/AGAP012081/AGAP003167/AGAP001823/AGAP001588/AGAP007755/AGAP002093/AGAP007753/AGAP002858/AGAP028371/AGAP003492/AGAP011680/AGAP001027/AGAP010383/AGAP012818/AGAP011676/AGAP010298/AGAP004867/AGAP006186/AGAP000109/AGAP007768/AGAP005134/AGAP011159/AGAP008727/AGAP007621/AGAP004400/AGAP000851/AGAP003325/AGAP012106/AGAP000523/AGAP029205","10_v_15_Naive","Molecule transport","proton transmembrane transport",49,0.653333333333333,"Downregulated"
"15","GO:0007268","chemical synaptic transmission",46,0.506881088003084,2.0325126110201,4.28079260505244e-05,0.00057664794503353,0.00039494619080669,3446,"tags=59%, list=30%, signal=41%","AGAP008190/AGAP029115/AGAP002229/AGAP002090/AGAP003568/AGAP001990/AGAP012975/AGAP000449/AGAP002519/AGAP011916/AGAP006956/AGAP002577/AGAP002972/AGAP011349/AGAP029048/AGAP007136/AGAP001694/AGAP011499/AGAP002369/AGAP011481/AGAP012698/AGAP001913/AGAP003570/AGAP001478/AGAP000038/AGAP004223/AGAP000329","10_v_15_Naive","Synaptic activity","chemical synaptic transmission",27,0.58695652173913,"Upregulated"
"16","GO:0006897","endocytosis",21,0.645480758549704,2.20947756129852,8.22023448176429e-05,0.00099075457701264,0.00067856783256669,2691,"tags=67%, list=23%, signal=51%","AGAP002215/AGAP009143/AGAP007396/AGAP008184/AGAP001081/AGAP001886/AGAP003858/AGAP011932/AGAP005625/AGAP007901/AGAP010273/AGAP000363/AGAP006631/AGAP002440","10_v_15_Naive","Molecule transport","endocytosis",14,0.666666666666667,"Upregulated"
"17","GO:0006270","DNA replication initiation",18,-0.682656178608108,-2.05503692593625,0.00017763623903749,0.00196832413256057,0.00134810524362917,2768,"tags=78%, list=24%, signal=59%","AGAP004956/AGAP001135/AGAP001901/AGAP004392/AGAP010406/AGAP002580/AGAP011961/AGAP010219/AGAP007063/AGAP004275/AGAP005800/AGAP002581/AGAP004957/AGAP005176","10_v_15_Naive","DNA replication and repair","DNA replication initiation",14,0.777777777777778,"Downregulated"
"18","GO:0032259","methylation",49,-0.49138917523931,-1.89563472950727,0.00020153626871649,0.00219770502552753,0.00150520822249415,3523,"tags=53%, list=31%, signal=37%","AGAP004909/AGAP002384/AGAP002469/AGAP009740/AGAP003002/AGAP003593/AGAP010213/AGAP003966/AGAP009458/AGAP004177/AGAP002504/AGAP009048/AGAP012408/AGAP013725/AGAP029486/AGAP012481/AGAP010488/AGAP004752/AGAP008537/AGAP011327/AGAP029689/AGAP005221/AGAP003923/AGAP003462/AGAP008404/AGAP002198","10_v_15_Naive","DNA replication and repair","methylation",26,0.530612244897959,"Downregulated"
"19","GO:0050808","synapse organization",26,0.572898788455078,2.04564484351227,0.00040728128808384,0.00399717492733716,0.00273766519960118,3417,"tags=65%, list=30%, signal=46%","AGAP029644/AGAP001201/AGAP002135/AGAP005069/AGAP001239/AGAP002494/AGAP001242/AGAP011195/AGAP002628/AGAP009245/AGAP002708/AGAP009242/AGAP006350/AGAP012354/AGAP002325/AGAP002707/AGAP005068","10_v_15_Naive","Synaptic activity","synapse organization",17,0.653846153846154,"Upregulated"
"20","GO:0002183","cytoplasmic translational initiation",15,-0.677688720794921,-1.90552864551027,0.00054884357177462,0.00496125702380479,0.00339796504962958,2200,"tags=73%, list=19%, signal=59%","AGAP011580/AGAP006130/AGAP007668/AGAP002935/AGAP002340/AGAP006944/AGAP006613/AGAP012140/AGAP006607/AGAP009204/AGAP009863","10_v_15_Naive","Translation and RNA processing","cytoplasmic translational initiation",11,0.733333333333333,"Downregulated"
"21","GO:0016477","cell migration",20,0.614423967081554,2.04274661850592,0.00062935979516183,0.00553190425926864,0.00378880135431408,3064,"tags=70%, list=27%, signal=52%","AGAP004946/AGAP010233/AGAP007629/AGAP004805/AGAP000815/AGAP003643/AGAP008895/AGAP005799/AGAP003651/AGAP001381/AGAP003853/AGAP002440/AGAP003656/AGAP003559","10_v_15_Naive","Cell adhesion","cell migration",14,0.7,"Upregulated"
"22","GO:0055085","transmembrane transport",313,0.25696297713557,1.4527770800545,0.00071592765887888,0.00614802877062246,0.00421078504630083,2809,"tags=37%, list=24%, signal=29%","AGAP001557/AGAP002278/AGAP007504/AGAP001775/AGAP002826/AGAP002071/AGAP009835/AGAP010043/AGAP009464/AGAP007499/AGAP009745/AGAP006379/AGAP012628/AGAP009128/AGAP007743/AGAP000046/AGAP001550/AGAP010892/AGAP003274/AGAP001870/AGAP008437/AGAP007917/AGAP006380/AGAP004603/AGAP029468/AGAP009463/AGAP004402/AGAP008359/AGAP029523/AGAP003495/AGAP007601/AGAP009523/AGAP012761/AGAP013073/AGAP000361/AGAP006718/AGAP000440/AGAP011113/AGAP003921/AGAP012643/AGAP002638/AGAP011982/AGAP002719/AGAP004476/AGAP002094/AGAP011459/AGAP003221/AGAP008435/AGAP011492/AGAP002505/AGAP010943/AGAP010857/AGAP010567/AGAP007992/AGAP029535/AGAP009472/AGAP009799/AGAP006345/AGAP029240/AGAP029451/AGAP012735/AGAP005317/AGAP010855/AGAP010249/AGAP009467/AGAP012467/AGAP027980/AGAP008718/AGAP004510/AGAP008559/AGAP003680/AGAP003176/AGAP005251/AGAP009468/AGAP008436/AGAP003709/AGAP003300/AGAP009446/AGAP012241/AGAP001265/AGAP004309/AGAP029297/AGAP001477/AGAP008889/AGAP005795/AGAP007667/AGAP007903/AGAP029591/AGAP005777/AGAP013463/AGAP000785/AGAP004156/AGAP002577/AGAP009649/AGAP000506/AGAP001011/AGAP002571/AGAP007660/AGAP029048/AGAP010416/AGAP029686/AGAP005639/AGAP002624/AGAP002150/AGAP002366/AGAP008467/AGAP007713/AGAP011499/AGAP007055/AGAP002587/AGAP013770/AGAP003303/AGAP010860/AGAP001777/AGAP009471/AGAP002369","10_v_15_Naive","Molecule transport","transmembrane transport",116,0.370607028753994,"Upregulated"
"23","GO:0007601","visual perception",11,0.728005920772432,2.02166360252579,0.00086710277599489,0.00709166198938683,0.00485707945952028,2223,"tags=82%, list=19%, signal=66%","AGAP007548/AGAP013149/AGAP010089/AGAP012982/AGAP001162/AGAP006126/AGAP013499/AGAP012985/AGAP004272","10_v_15_Naive","Sensory perception","visual perception",9,0.818181818181818,"Upregulated"
"24","GO:0006418","tRNA aminoacylation for protein translation",30,0.506894499807281,1.85731124633995,0.00110778798417929,0.00845611494590193,0.005791593320797,1862,"tags=47%, list=16%, signal=39%","AGAP002945/AGAP002570/AGAP007858/AGAP008929/AGAP008297/AGAP008604/AGAP002101/AGAP002969/AGAP003315/AGAP000325/AGAP005576/AGAP000012/AGAP008265/AGAP007891","10_v_15_Naive","Translation and RNA processing","tRNA aminoacylation for protein translation",14,0.466666666666667,"Upregulated"
"25","GO:0000727","double-strand break repair via break-induced replication",13,-0.689009309335188,-1.86179320389654,0.00127153753966008,0.00949506836680951,0.0065031725426551,2768,"tags=77%, list=24%, signal=59%","AGAP004956/AGAP008836/AGAP001135/AGAP001901/AGAP011961/AGAP010018/AGAP010219/AGAP012743/AGAP004275/AGAP005800","10_v_15_Naive","DNA replication and repair","double-strand break repair via break-induced
replication",10,0.769230769230769,"Downregulated"
"26","GO:0007155","cell adhesion",53,0.415811570660729,1.73771535238589,0.00134317524391929,0.00971327781655321,0.00665262419979972,3000,"tags=51%, list=26%, signal=38%","AGAP004303/AGAP003424/AGAP007203/AGAP010233/AGAP007216/AGAP007532/AGAP011097/AGAP002828/AGAP000307/AGAP000968/AGAP000815/AGAP006826/AGAP029605/AGAP007474/AGAP002802/AGAP006908/AGAP004166/AGAP002157/AGAP009723/AGAP007905/AGAP002356/AGAP002124/AGAP005093/AGAP006745/AGAP006744/AGAP029128/AGAP003579","10_v_15_Naive","Cell adhesion","cell adhesion",27,0.509433962264151,"Upregulated"
"27","GO:0034220","monoatomic ion transmembrane transport",72,0.376179643493246,1.659688023007,0.00140949870112923,0.00998273822346167,0.00683717763868439,3446,"tags=50%, list=30%, signal=35%","AGAP009616/AGAP000361/AGAP004584/AGAP003921/AGAP007628/AGAP011459/AGAP002505/AGAP001990/AGAP012975/AGAP007498/AGAP009276/AGAP006027/AGAP010272/AGAP003531/AGAP001566/AGAP008559/AGAP029713/AGAP003709/AGAP012241/AGAP013463/AGAP012429/AGAP002972/AGAP001011/AGAP011349/AGAP011968/AGAP002150/AGAP002797/AGAP006825/AGAP005466/AGAP001283/AGAP001913/AGAP002904/AGAP007086/AGAP001478/AGAP000038/AGAP000329","10_v_15_Naive","Molecule transport","monoatomic ion transmembrane transport",36,0.5,"Upregulated"
"28","GO:0050911","detection of chemical stimulus involved in sensory perception of smell",28,0.523219172201666,1.90348032195466,0.00168884898558901,0.0112644587679578,0.00771502806906784,4837,"tags=79%, list=42%, signal=46%","AGAP002560/AGAP009398/AGAP005495/AGAP002639/AGAP002722/AGAP006167/AGAP009999/AGAP009395/AGAP011978/AGAP009704/AGAP001912/AGAP000226/AGAP010504/AGAP011467/AGAP003098/AGAP011631/AGAP001915/AGAP006667/AGAP002125/AGAP009396/AGAP002045/AGAP006666","10_v_15_Naive","Sensory perception","detection of chemical stimulus involved in sensory
perception of smell",22,0.785714285714286,"Upregulated"
"29","GO:0035235","ionotropic glutamate receptor signaling pathway",13,0.653603974395392,1.94042539435291,0.00217655633286568,0.0141065490630068,0.00966157577746734,3324,"tags=69%, list=29%, signal=49%","AGAP007498/AGAP006027/AGAP010272/AGAP012429/AGAP006026/AGAP002797/AGAP005466/AGAP002904/AGAP001478","10_v_15_Naive","Synaptic activity","ionotropic glutamate receptor signaling pathway",9,0.692307692307692,"Upregulated"
"30","GO:0050804","modulation of chemical synaptic transmission",15,0.626903905641589,1.94072273320791,0.00240257568714747,0.0151428394226634,0.0103713310686134,3248,"tags=87%, list=28%, signal=62%","AGAP008190/AGAP002090/AGAP003568/AGAP007243/AGAP006690/AGAP011916/AGAP006956/AGAP012429/AGAP002797/AGAP006689/AGAP003570/AGAP006870/AGAP006714","10_v_15_Naive","Synaptic activity","modulation of chemical synaptic transmission",13,0.866666666666667,"Upregulated"
"31","GO:0042147","retrograde transport, endosome to Golgi",21,0.560041632792311,1.91701984088239,0.00239887012813555,0.0151428394226634,0.0103713310686134,1645,"tags=33%, list=14%, signal=29%","AGAP000864/AGAP002215/AGAP007749/AGAP006623/AGAP010061/AGAP011363/AGAP003042","10_v_15_Naive","Molecule transport","retrograde transport, endosome to Golgi",7,0.333333333333333,"Upregulated"
"32","GO:0032981","mitochondrial respiratory chain complex I assembly",11,-0.699800339044662,-1.80198659853435,0.00248175291843282,0.0153600383330031,0.010520090607297,1815,"tags=64%, list=16%, signal=54%","AGAP007625/AGAP000170/AGAP007208/AGAP008828/AGAP003819/AGAP001711/AGAP012374","10_v_15_Naive","Metabolism and mitochondrial function","mitochondrial respiratory chain complex I assembly",7,0.636363636363636,"Downregulated"
"33","GO:0060078","regulation of postsynaptic membrane potential",16,0.610591595656605,1.8934500652141,0.00272749064995114,0.016582177668287,0.0113571338661217,3446,"tags=56%, list=30%, signal=40%","AGAP007498/AGAP006027/AGAP010272/AGAP012429/AGAP002972/AGAP002797/AGAP005466/AGAP002904/AGAP000329","10_v_15_Naive","Synaptic activity","regulation of postsynaptic membrane potential",9,0.5625,"Upregulated"
"34","GO:0007049","cell cycle",16,-0.631367155278562,-1.82537177881541,0.00297462056062436,0.017213805820309,0.0117897360019584,3383,"tags=69%, list=29%, signal=49%","AGAP003796/AGAP008991/AGAP001783/AGAP003434/AGAP001901/AGAP000515/AGAP000319/AGAP010476/AGAP010219/AGAP005800/AGAP009442","10_v_15_Naive","Cell cycle","cell cycle",11,0.6875,"Downregulated"
"35","GO:0006414","translational elongation",16,-0.631189202978857,-1.82485729353828,0.00300677830922428,0.017213805820309,0.0117897360019584,950,"tags=44%, list=8%, signal=40%","AGAP007406/AGAP000883/AGAP010612/AGAP009441/AGAP007740/AGAP004235/AGAP003025","10_v_15_Naive","Translation and RNA processing","translational elongation",7,0.4375,"Downregulated"
"36","GO:0017148","negative regulation of translation",15,-0.629706441390964,-1.77061182444548,0.00300540319648872,0.017213805820309,0.0117897360019584,1951,"tags=60%, list=17%, signal=50%","AGAP005125/AGAP029444/AGAP008738/AGAP012050/AGAP006702/AGAP011413/AGAP001065/AGAP004955/AGAP010257","10_v_15_Naive","Translation and RNA processing","negative regulation of translation",9,0.6,"Downregulated"
"37","GO:0015031","protein transport",85,0.342986584344705,1.56824492341028,0.00316708707999362,0.0175466840641582,0.0120177243188213,1989,"tags=31%, list=17%, signal=26%","AGAP011751/AGAP005882/AGAP001733/AGAP002922/AGAP009972/AGAP009095/AGAP007522/AGAP006682/AGAP011374/AGAP005133/AGAP005934/AGAP000161/AGAP006518/AGAP001285/AGAP001267/AGAP004487/AGAP001399/AGAP003035/AGAP009788/AGAP005263/AGAP005344/AGAP003507/AGAP010251/AGAP004023/AGAP002538/AGAP004798","10_v_15_Naive","Molecule transport","protein transport",26,0.305882352941176,"Upregulated"
"38","GO:0042391","regulation of membrane potential",25,0.52585801928129,1.8598444721589,0.00324769409862407,0.0177076654424979,0.012127980468546,3446,"tags=56%, list=30%, signal=39%","AGAP029523/AGAP002719/AGAP001990/AGAP012975/AGAP009276/AGAP003604/AGAP005251/AGAP002972/AGAP011349/AGAP003603/AGAP001913/AGAP001478/AGAP000038/AGAP000329","10_v_15_Naive","Synaptic activity","regulation of membrane potential",14,0.56,"Upregulated"
"39","GO:0006887","exocytosis",17,0.580374282531041,1.82309936935835,0.00544898099792103,0.0269005585323301,0.0184241931570544,1526,"tags=47%, list=13%, signal=41%","AGAP001733/AGAP006648/AGAP006682/AGAP000700/AGAP004559/AGAP003604/AGAP004207/AGAP007698","10_v_15_Naive","Molecule transport","exocytosis",8,0.470588235294118,"Upregulated"
"40","GO:0007602","phototransduction",13,0.610173914940661,1.81148984079822,0.00615838215272354,0.0300057343185892,0.0205509281244302,2052,"tags=69%, list=18%, signal=57%","AGAP007548/AGAP013149/AGAP010089/AGAP012982/AGAP001162/AGAP006126/AGAP012985/AGAP004510/AGAP001477","10_v_15_Naive","Sensory perception","phototransduction",9,0.692307692307692,"Upregulated"
"41","GO:0000902","cell morphogenesis",12,0.643292074251862,1.85683457416059,0.00755209643227517,0.0352944914896125,0.0241731980324168,281,"tags=33%, list=2%, signal=33%","AGAP007864/AGAP000195/AGAP004946/AGAP010175","10_v_15_Naive","Cell cycle","cell morphogenesis",4,0.333333333333333,"Upregulated"
"42","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",35,0.4531363337739,1.71950642348492,0.00781960298258597,0.0362977516826795,0.0248603309617065,3254,"tags=46%, list=28%, signal=33%","AGAP000007/AGAP007203/AGAP003141/AGAP007216/AGAP002828/AGAP029644/AGAP007103/AGAP004166/AGAP011195/AGAP002628/AGAP009723/AGAP007905/AGAP005093/AGAP003579/AGAP002325/AGAP009711","10_v_15_Naive","Cell adhesion","homophilic cell adhesion via plasma membrane
adhesion molecules",16,0.457142857142857,"Upregulated"
"43","GO:0043171","peptide catabolic process",23,-0.51809010283306,-1.66135061269138,0.0100984187689671,0.0447587980276156,0.0306553017978153,2066,"tags=48%, list=18%, signal=39%","AGAP010351/AGAP004809/AGAP013078/AGAP000885/AGAP004860/AGAP003077/AGAP012984/AGAP003692/AGAP005728/AGAP001264/AGAP002508","10_v_15_Naive","Protein processing","peptide catabolic process",11,0.478260869565217,"Downregulated"
"44","GO:0050790","regulation of catalytic activity",20,0.519116357750522,1.72588186857827,0.0106212458691679,0.0467743327699894,0.0320357415891906,2140,"tags=50%, list=19%, signal=41%","AGAP012770/AGAP011150/AGAP008392/AGAP001745/AGAP002481/AGAP002411/AGAP002061/AGAP008195/AGAP011203/AGAP003488","10_v_15_Naive","Synaptic activity","regulation of catalytic activity",10,0.5,"Upregulated"
"45","GO:0007005","mitochondrion organization",14,0.57838731550426,1.74680546411151,0.0114319111772048,0.0497071074603779,0.0340443990420424,1558,"tags=43%, list=13%, signal=37%","AGAP029707/AGAP000897/AGAP009780/AGAP000560/AGAP010451/AGAP005082","10_v_15_Naive","Metabolism and mitochondrial function","mitochondrion organization",6,0.428571428571429,"Upregulated"
