"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"11","GO:0051028","mRNA transport",10,-0.81416006420252,-2.05652663121846,7.05879460641077e-05,0.00124343381912928,0.0009545090682353,1906,"tags=90%, list=17%, signal=75%","AGAP003459/AGAP006365/AGAP002193/AGAP013023/AGAP002004/AGAP029323/AGAP001685/AGAP008619/AGAP012362","27_v_32_Naive","Molecule transport","mRNA transport",9,0.9,"Downregulated"
"12","GO:0007155","cell adhesion",53,0.479982920260299,2.00727050775067,7.57973880083588e-05,0.00130182013904356,0.00099932872084704,2723,"tags=47%, list=24%, signal=36%","AGAP029128/AGAP002828/AGAP002802/AGAP002157/AGAP009723/AGAP004166/AGAP009711/AGAP000815/AGAP010233/AGAP029589/AGAP002124/AGAP004303/AGAP010238/AGAP003579/AGAP000307/AGAP007474/AGAP029605/AGAP011097/AGAP009717/AGAP003607/AGAP003424/AGAP005093/AGAP007532/AGAP009716/AGAP007203","27_v_32_Naive","Cell adhesion","cell adhesion",25,0.471698113207547,"Upregulated"
"13","GO:0060078","regulation of postsynaptic membrane potential",16,0.710662388984387,2.14329174149166,8.91895441271426e-05,0.00145888611465112,0.00111989878716036,2157,"tags=69%, list=19%, signal=56%","AGAP002797/AGAP012429/AGAP002152/AGAP012447/AGAP010272/AGAP008588/AGAP000329/AGAP002972/AGAP000966/AGAP006027/AGAP002904","27_v_32_Naive","Synaptic activity","regulation of postsynaptic membrane potential",11,0.6875,"Upregulated"
"14","GO:0032259","methylation",49,-0.52051654518865,-1.93488938296742,9.52440845695885e-05,0.00148710650225698,0.00114156187486516,3342,"tags=61%, list=29%, signal=44%","AGAP010488/AGAP006938/AGAP005673/AGAP029486/AGAP000826/AGAP029587/AGAP001310/AGAP004177/AGAP008768/AGAP011327/AGAP002384/AGAP002198/AGAP003002/AGAP004752/AGAP029689/AGAP008846/AGAP003593/AGAP008978/AGAP012481/AGAP003966/AGAP009458/AGAP002469/AGAP003923/AGAP009048/AGAP008404/AGAP008537/AGAP005221/AGAP003462/AGAP009740/AGAP002504","27_v_32_Naive","DNA replication and repair","methylation",30,0.612244897959184,"Downregulated"
"15","GO:0002181","cytoplasmic translation",22,-0.668208322420377,-2.08773230345552,9.80718662417243e-05,0.00149723049129032,0.00114933344999073,3416,"tags=77%, list=30%, signal=54%","AGAP004919/AGAP012100/AGAP009508/AGAP006612/AGAP008634/AGAP002185/AGAP003592/AGAP011896/AGAP008008/AGAP005046/AGAP001911/AGAP002921/AGAP001459/AGAP002754/AGAP003063/AGAP007740/AGAP005802","27_v_32_Naive","Translation and RNA processing","cytoplasmic translation",17,0.772727272727273,"Downregulated"
"16","GO:0042073","intraciliary transport",13,0.737953841735057,2.11398996369051,0.00011686472201084,0.00170821412811595,0.00131129284943859,2661,"tags=85%, list=23%, signal=65%","AGAP005872/AGAP001429/AGAP000686/AGAP002877/AGAP006324/AGAP002293/AGAP010115/AGAP003804/AGAP004724/AGAP005330/AGAP005177","27_v_32_Naive","Molecule transport","intraciliary transport",11,0.846153846153846,"Upregulated"
"17","GO:0006412","translation",184,-0.359435356836688,-1.69043860494774,0.00011663369890157,0.00170821412811595,0.00131129284943859,3416,"tags=49%, list=30%, signal=35%","AGAP004919/AGAP011077/AGAP012100/AGAP008329/AGAP006037/AGAP011687/AGAP005131/AGAP010933/AGAP011298/AGAP011424/AGAP009971/AGAP028693/AGAP002122/AGAP010216/AGAP002400/AGAP009508/AGAP006612/AGAP010591/AGAP012138/AGAP002437/AGAP002395/AGAP007927/AGAP009920/AGAP009324/AGAP002919/AGAP013742/AGAP007937/AGAP010612/AGAP007580/AGAP002713/AGAP004839/AGAP002332/AGAP012284/AGAP004422/AGAP003412/AGAP005947/AGAP011896/AGAP007087/AGAP006871/AGAP001805/AGAP004091/AGAP004057/AGAP009701/AGAP001274/AGAP004887/AGAP001595/AGAP011581/AGAP005046/AGAP006613/AGAP001911/AGAP002921/AGAP002306/AGAP009998/AGAP001459/AGAP002754/AGAP011802/AGAP005991/AGAP003768/AGAP003538/AGAP007406/AGAP006130/AGAP003003/AGAP000857/AGAP010163/AGAP002935/AGAP000950/AGAP004708/AGAP004725/AGAP000654/AGAP007740/AGAP011173/AGAP001408/AGAP010065/AGAP011706/AGAP010590/AGAP010252/AGAP011284/AGAP005802/AGAP000952/AGAP009431/AGAP000541/AGAP010257/AGAP001380/AGAP002948/AGAP002337/AGAP003080/AGAP004235/AGAP012281/AGAP000953/AGAP007172","27_v_32_Naive","Translation and RNA processing","translation",90,0.489130434782609,"Downregulated"
"18","GO:0006270","DNA replication initiation",18,-0.685487281401903,-2.02527992311906,0.00014209013397787,0.00203366504255838,0.00156112186673063,1782,"tags=72%, list=15%, signal=61%","AGAP005176/AGAP010406/AGAP001135/AGAP004275/AGAP002580/AGAP002581/AGAP004392/AGAP012691/AGAP004957/AGAP011961/AGAP001901/AGAP010219/AGAP005800","27_v_32_Naive","DNA replication and repair","DNA replication initiation",13,0.722222222222222,"Downregulated"
"19","GO:0000470","maturation of LSU-rRNA",16,-0.697878069495907,-1.99332079751733,0.00016412660016205,0.00221088184924174,0.00169716050941563,2461,"tags=94%, list=21%, signal=74%","AGAP011298/AGAP004374/AGAP005960/AGAP001944/AGAP006438/AGAP001738/AGAP008001/AGAP007244/AGAP000514/AGAP008163/AGAP001380/AGAP003041/AGAP007254/AGAP005221/AGAP003048","27_v_32_Naive","Miscellaneous","maturation of LSU-rRNA",15,0.9375,"Downregulated"
"20","GO:0050804","modulation of chemical synaptic transmission",15,0.695455006941162,2.0686821606545,0.00032621288996403,0.00407469555282345,0.0031278977583154,1821,"tags=60%, list=16%, signal=51%","AGAP003570/AGAP002797/AGAP012429/AGAP012447/AGAP003568/AGAP006956/AGAP011916/AGAP002090/AGAP008190","27_v_32_Naive","Synaptic activity","modulation of chemical synaptic transmission",9,0.6,"Upregulated"
"21","GO:0042391","regulation of membrane potential",25,0.579641486189113,2.00199119590147,0.00041950300811339,0.00514640297453401,0.00395058283956415,1875,"tags=60%, list=16%, signal=50%","AGAP000038/AGAP005251/AGAP002152/AGAP003603/AGAP002719/AGAP001990/AGAP008588/AGAP000329/AGAP010057/AGAP002972/AGAP001478/AGAP000966/AGAP011349/AGAP003604/AGAP009276","27_v_32_Naive","Synaptic activity","regulation of membrane potential",15,0.6,"Upregulated"
"22","GO:0098655","monoatomic cation transmembrane transport",14,0.694129248675173,2.07042420837388,0.00071935696853512,0.0082366372897272,0.00632276914449295,2548,"tags=79%, list=22%, signal=61%","AGAP003921/AGAP000393/AGAP001566/AGAP009134/AGAP011459/AGAP012046/AGAP009276/AGAP009005/AGAP029519/AGAP007008/AGAP004584","27_v_32_Naive","Molecule transport","monoatomic cation transmembrane transport",11,0.785714285714286,"Upregulated"
"23","GO:0000727","double-strand break repair via break-induced replication",13,-0.687418561919318,-1.87024140518859,0.00097643519811044,0.0106477933508234,0.00817366807440821,2279,"tags=69%, list=20%, signal=56%","AGAP010018/AGAP012743/AGAP001135/AGAP004275/AGAP001166/AGAP011961/AGAP001901/AGAP010219/AGAP005800","27_v_32_Naive","DNA replication and repair","double-strand break repair via break-induced
replication",9,0.692307692307692,"Downregulated"
"24","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",10,-0.747186576046521,-1.88735502966943,0.0009951656362754,0.0106824811268938,0.00820029578575623,1748,"tags=80%, list=15%, signal=68%","AGAP009948/AGAP010894/AGAP004610/AGAP006895/AGAP008761/AGAP007361/AGAP007492/AGAP008339","27_v_32_Naive","Molecule transport","SRP-dependent cotranslational protein targeting to
membrane",8,0.8,"Downregulated"
"25","GO:0009190","cyclic nucleotide biosynthetic process",18,0.623489675137945,1.96916401067328,0.0015850228302996,0.0159206388147778,0.0122213131788917,2047,"tags=50%, list=18%, signal=41%","AGAP008691/AGAP012161/AGAP007631/AGAP009315/AGAP029626/AGAP008683/AGAP002262/AGAP000280/AGAP004564","27_v_32_Naive","DNA replication and repair","cyclic nucleotide biosynthetic process",9,0.5,"Upregulated"
"26","GO:0051301","cell division",17,-0.640190338858793,-1.85735793209017,0.0015990161255017,0.0159206388147778,0.0122213131788917,3034,"tags=76%, list=26%, signal=56%","AGAP010033/AGAP003796/AGAP001783/AGAP011799/AGAP010476/AGAP002645/AGAP005176/AGAP007690/AGAP000319/AGAP009442/AGAP010219/AGAP009880/AGAP003434","27_v_32_Naive","Cell cycle","cell division",13,0.764705882352941,"Downregulated"
"27","GO:0035556","intracellular signal transduction",109,0.330206654534624,1.59928280320148,0.00228402424157647,0.022100347238916,0.0169651022243115,2523,"tags=37%, list=22%, signal=29%","AGAP029815/AGAP003174/AGAP029568/AGAP012190/AGAP029469/AGAP000477/AGAP003718/AGAP008691/AGAP012244/AGAP029480/AGAP012161/AGAP002529/AGAP009115/AGAP007631/AGAP009315/AGAP007307/AGAP029626/AGAP008683/AGAP004209/AGAP009070/AGAP009460/AGAP029624/AGAP002748/AGAP006590/AGAP000232/AGAP002262/AGAP004320/AGAP000280/AGAP029239/AGAP002226/AGAP010115/AGAP000519/AGAP004564/AGAP010767/AGAP005931/AGAP003005/AGAP005521/AGAP004448/AGAP007110/AGAP029532","27_v_32_Naive","Cell signaling","intracellular signal transduction",40,0.36697247706422,"Upregulated"
"28","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",19,-0.594381247646683,-1.79139059503057,0.0023334346517906,0.0222648556358354,0.0170913853881154,3034,"tags=79%, list=26%, signal=58%","AGAP003796/AGAP012763/AGAP029544/AGAP001730/AGAP001677/AGAP003476/AGAP009811/AGAP004963/AGAP008002/AGAP009442/AGAP002478/AGAP002532/AGAP005056/AGAP004962/AGAP012413","27_v_32_Naive","Cell cycle","regulation of cyclin-dependent protein
serine/threonine kinase activity",15,0.789473684210526,"Downregulated"
"29","GO:0007411","axon guidance",23,0.535118248076183,1.82277786528814,0.00242705514355355,0.0228409162139903,0.0175335923131987,2671,"tags=52%, list=23%, signal=40%","AGAP000561/AGAP000007/AGAP000195/AGAP002628/AGAP028525/AGAP011195/AGAP010884/AGAP002325/AGAP029644/AGAP010422/AGAP006634/AGAP008408","27_v_32_Naive","Synaptic activity","axon guidance",12,0.521739130434783,"Upregulated"
"30","GO:0051252","regulation of RNA metabolic process",12,-0.690683021359114,-1.83644227564721,0.00319796689960684,0.0278101678484797,0.0213481867648638,1600,"tags=50%, list=14%, signal=43%","AGAP000399/AGAP006798/AGAP001930/AGAP002374/AGAP003899/AGAP006668","27_v_32_Naive","Translation and RNA processing","regulation of RNA metabolic process",6,0.5,"Downregulated"
"31","GO:0016925","protein sumoylation",10,-0.700558488615981,-1.7695748685194,0.00389345992671964,0.0311024066239115,0.0238754396975097,1590,"tags=60%, list=14%, signal=52%","AGAP005031/AGAP000495/AGAP012107/AGAP007402/AGAP008637/AGAP006749","27_v_32_Naive","Protein processing","protein sumoylation",6,0.6,"Downregulated"
"32","GO:0035235","ionotropic glutamate receptor signaling pathway",13,0.63895153517222,1.83038159875,0.00421382956461515,0.0325269765268607,0.0249689960008538,3551,"tags=77%, list=31%, signal=53%","AGAP002797/AGAP012429/AGAP012447/AGAP010272/AGAP001478/AGAP006027/AGAP002904/AGAP007498/AGAP006026/AGAP005466","27_v_32_Naive","Synaptic activity","ionotropic glutamate receptor signaling pathway",10,0.769230769230769,"Upregulated"
"33","GO:0000902","cell morphogenesis",12,0.648520476089633,1.81592071079074,0.00455987195224458,0.0339956883406116,0.0260964373839675,3485,"tags=83%, list=30%, signal=58%","AGAP028740/AGAP009723/AGAP000195/AGAP029589/AGAP010175/AGAP009717/AGAP009716/AGAP007864/AGAP009722/AGAP004946","27_v_32_Naive","Cell cycle","cell morphogenesis",10,0.833333333333333,"Upregulated"
"34","GO:0006487","protein N-linked glycosylation",18,-0.604053041392604,-1.78468154030443,0.00459853988723109,0.0339956883406116,0.0260964373839675,2717,"tags=61%, list=24%, signal=47%","AGAP011353/AGAP008946/AGAP003928/AGAP002017/AGAP001888/AGAP005347/AGAP008132/AGAP002666/AGAP002671/AGAP005935/AGAP007638","27_v_32_Naive","Protein processing","protein N-linked glycosylation",11,0.611111111111111,"Downregulated"
"35","GO:0032981","mitochondrial respiratory chain complex I assembly",11,0.681921385423982,1.88107583286788,0.00482092036058759,0.034862866186565,0.0267621174587743,3111,"tags=73%, list=27%, signal=53%","AGAP001711/AGAP003819/AGAP000170/AGAP008828/AGAP004909/AGAP007208/AGAP000326/AGAP000842","27_v_32_Naive","Metabolism and mitochondrial function","mitochondrial respiratory chain complex I assembly",8,0.727272727272727,"Upregulated"
"36","GO:0007049","cell cycle",16,-0.606672086434315,-1.73281285086985,0.00495237881049565,0.0354404608626095,0.0272055020181833,3318,"tags=81%, list=29%, signal=58%","AGAP009290/AGAP000515/AGAP003796/AGAP001783/AGAP011799/AGAP008953/AGAP010476/AGAP000319/AGAP001901/AGAP009442/AGAP010219/AGAP005800/AGAP003434","27_v_32_Naive","Cell cycle","cell cycle",13,0.8125,"Downregulated"
"37","GO:0006298","mismatch repair",12,-0.669381009193135,-1.7798028122636,0.00520806847981692,0.0361834292996924,0.0277758340291824,1799,"tags=50%, list=16%, signal=42%","AGAP003345/AGAP007126/AGAP004491/AGAP010177/AGAP010220/AGAP012245","27_v_32_Naive","DNA replication and repair","mismatch repair",6,0.5,"Downregulated"
"38","GO:0006325","chromatin organization",28,-0.512897207143607,-1.68478768661228,0.00709208256609701,0.0446996396597123,0.0343132145399768,1928,"tags=43%, list=17%, signal=36%","AGAP009488/AGAP012895/AGAP004254/AGAP009992/AGAP029323/AGAP011845/AGAP003923/AGAP000619/AGAP001019/AGAP006511/AGAP000306/AGAP003264","27_v_32_Naive","Cell cycle","chromatin organization",12,0.428571428571429,"Downregulated"
"39","GO:0009060","aerobic respiration",12,0.624786773224671,1.74946402335334,0.0074728358946062,0.0462507951314816,0.0355039429416567,579,"tags=25%, list=5%, signal=24%","AGAP001711/AGAP000170/AGAP007309","27_v_32_Naive","Metabolism and mitochondrial function","aerobic respiration",3,0.25,"Upregulated"
